data,artista_podcast,nome_da_musica,msPlayed,minutos,horas
17/06/2021,The Rolling Stones,Don't Stop,44977,0.7496166666666667,0.012493611111111112
17/06/2021,The Rolling Stones,Stray Cat Blues - 50th Anniversary Edition,10611,0.17685,0.0029475
17/06/2021,Inteligência Ltda.,183 - MARCELO DEL DEBBIO,4701669,78.36115,1.3060191666666665
18/06/2021,Inteligência Ltda.,183 - MARCELO DEL DEBBIO,24475,0.40791666666666665,0.006798611111111111
18/06/2021,Inteligência Ltda.,183 - MARCELO DEL DEBBIO,137276,2.287933333333333,0.03813222222222222
18/06/2021,Inteligência Ltda.,183 - MARCELO DEL DEBBIO,3283022,54.71703333333333,0.9119505555555556
18/06/2021,The Rolling Stones,Miss You - Remastered,6826,0.11376666666666667,0.0018961111111111112
18/06/2021,AC/DC,Rock 'N' Roll Damnation,6408,0.1068,0.0017800000000000001
18/06/2021,The Beatles,I'm Happy Just To Dance With You - Remastered 2009,14327,0.23878333333333332,0.003979722222222222
18/06/2021,Led Zeppelin,Kashmir - Remaster,1462,0.024366666666666665,0.0004061111111111111
18/06/2021,Pink Floyd,Pigs (Three Different Ones),1648,0.027466666666666667,0.00045777777777777776
18/06/2021,Arctic Monkeys,Do I Wanna Know?,4481,0.07468333333333334,0.0012447222222222224
18/06/2021,Red Hot Chili Peppers,Scar Tissue,14651,0.24418333333333334,0.004069722222222222
18/06/2021,Led Zeppelin,The Song Remains the Same - Remaster,3343,0.055716666666666664,0.0009286111111111111
18/06/2021,AC/DC,You Shook Me All Night Long,95317,1.5886166666666666,0.026476944444444442
18/06/2021,The Beatles,I Saw Her Standing There - Remastered 2009,2763,0.04605,0.0007675000000000001
18/06/2021,AC/DC,Who Made Who,27724,0.4620666666666667,0.007701111111111112
18/06/2021,AC/DC,Guns for Hire,204720,3.412,0.05686666666666666
18/06/2021,The Beatles,Come Together - Remastered 2009,259946,4.332433333333333,0.07220722222222223
18/06/2021,AC/DC,Thunderstruck,292880,4.881333333333333,0.08135555555555556
18/06/2021,The Rolling Stones,Respectable - Remastered,52096,0.8682666666666666,0.01447111111111111
18/06/2021,The Rolling Stones,Respectable - Remastered,58955,0.9825833333333334,0.016376388888888888
18/06/2021,Engenheiros Do Hawaii,Refrão De Bolero - Ao Vivo,1486,0.024766666666666666,0.00041277777777777775
18/06/2021,Led Zeppelin,Whole Lotta Love - Remaster,17391,0.28985,0.004830833333333334
18/06/2021,Creedence Clearwater Revival,Who'll Stop The Rain,2716,0.04526666666666666,0.0007544444444444444
18/06/2021,Engenheiros Do Hawaii,O Papa É Pop - Ao Vivo,2113,0.03521666666666667,0.0005869444444444444
18/06/2021,Engenheiros Do Hawaii,Até O Fim - Ao Vivo,928,0.015466666666666667,0.0002577777777777778
18/06/2021,Hipsters Ponto Tech,Data Engineering no Quinto Andar – Hipsters On The Road #60,887280,14.788,0.24646666666666667
18/06/2021,Engenheiros Do Hawaii,O Papa É Pop - Ao Vivo,205800,3.43,0.05716666666666667
18/06/2021,Engenheiros Do Hawaii,Até O Fim - Ao Vivo,218933,3.6488833333333335,0.06081472222222222
18/06/2021,Engenheiros Do Hawaii,Vida Real - Ao Vivo,187946,3.132433333333333,0.05220722222222222
18/06/2021,Engenheiros Do Hawaii,Infinita Highway - Ao Vivo,258586,4.3097666666666665,0.07182944444444445
18/06/2021,Engenheiros Do Hawaii,Armas Químicas E Poemas - Ao Vivo,211733,3.5288833333333334,0.05881472222222222
18/06/2021,Engenheiros Do Hawaii,O Preço - Ao Vivo,214373,3.5728833333333334,0.059548055555555555
18/06/2021,Engenheiros Do Hawaii,Dom Quixote - Ao Vivo,209400,3.49,0.05816666666666667
18/06/2021,Engenheiros Do Hawaii,3 X 4 - Ao Vivo,189293,3.1548833333333333,0.052581388888888886
18/06/2021,Engenheiros Do Hawaii,Refrão De Bolero - Ao Vivo,202920,3.382,0.05636666666666667
18/06/2021,Engenheiros Do Hawaii,Surfando Karmas & DNA - Ao Vivo,197573,3.292883333333333,0.05488138888888889
18/06/2021,Engenheiros Do Hawaii,Depois De Nós - Ao Vivo,222933,3.71555,0.06192583333333333
18/06/2021,Engenheiros Do Hawaii,3ª Do Plural - Ao Vivo,68586,1.1431,0.019051666666666668
18/06/2021,Engenheiros Do Hawaii,Terra De Gigantes / Números - Ao Vivo,227066,3.7844333333333333,0.06307388888888889
18/06/2021,Engenheiros Do Hawaii,Somos Quem Podemos Ser - Ao Vivo,153856,2.5642666666666667,0.04273777777777778
18/06/2021,Engenheiros Do Hawaii,Somos Quem Podemos Ser - Ao Vivo,1173,0.01955,0.00032583333333333336
18/06/2021,AC/DC,Hell Ain't a Bad Place to Be,2205,0.03675,0.0006125
18/06/2021,AC/DC,Highway to Hell,19342,0.3223666666666667,0.005372777777777778
18/06/2021,Dire Straits,Money For Nothing - Live Version,1973,0.032883333333333334,0.0005480555555555555
18/06/2021,The Beatles,Don't Let Me Down - Remastered 2009,3459,0.05765,0.0009608333333333333
18/06/2021,The Rolling Stones,It's Only Rock'n'Roll (But I Like It) - Remastered 2009,1625,0.027083333333333334,0.0004513888888888889
18/06/2021,The Beatles,Ticket To Ride - Remastered 2009,1996,0.03326666666666667,0.0005544444444444444
18/06/2021,Aerosmith,What Could Have Been Love,1578,0.0263,0.0004383333333333333
18/06/2021,The Beatles,Here Comes The Sun - Remastered 2009,2716,0.04526666666666666,0.0007544444444444444
18/06/2021,Dire Straits,So Far Away - Remastered 1996,2600,0.043333333333333335,0.0007222222222222223
18/06/2021,The Rolling Stones,Start Me Up - Remastered 2009,1625,0.027083333333333334,0.0004513888888888889
18/06/2021,Black Sabbath,Children of the Grave,11656,0.19426666666666667,0.003237777777777778
18/06/2021,AC/DC,Mistress for Christmas,905,0.015083333333333334,0.0002513888888888889
18/06/2021,AC/DC,Evil Walks,8521,0.14201666666666668,0.0023669444444444445
18/06/2021,Lynyrd Skynyrd,Simple Man,3668,0.06113333333333333,0.0010188888888888888
18/06/2021,The Beatles,Baby It's You - Remastered 2009,8684,0.14473333333333332,0.0024122222222222223
18/06/2021,Lynyrd Skynyrd,Tuesday's Gone,14442,0.2407,0.004011666666666667
18/06/2021,Red Hot Chili Peppers,Dani California,282160,4.7026666666666666,0.07837777777777778
18/06/2021,AC/DC,Cover You in Oil,272640,4.544,0.07573333333333333
18/06/2021,Led Zeppelin,Whole Lotta Love - Remaster,222416,3.706933333333333,0.06178222222222222
18/06/2021,Led Zeppelin,What Is and What Should Never Be - Remaster,27538,0.4589666666666667,0.007649444444444445
18/06/2021,Led Zeppelin,What Is and What Should Never Be - Remaster,25216,0.4202666666666667,0.007004444444444444
18/06/2021,Led Zeppelin,Four Sticks - Remaster,263651,4.394183333333333,0.07323638888888889
18/06/2021,Led Zeppelin,Going to California - Remaster,33888,0.5648,0.009413333333333333
18/06/2021,Data Hackers,Data Forensics: dados no combate a corrupção - Data Hackers Podcast 40,2284722,38.0787,0.634645
19/06/2021,NerdCast,NerdCast 782 - Star Wars: A gente reclama mais do que sonha,2994531,49.90885,0.8318141666666666
19/06/2021,NerdCast,NerdCast 782 - Star Wars: A gente reclama mais do que sonha,4503,0.07505,0.0012508333333333334
19/06/2021,Dire Straits,Walk Of Life - Remastered 1996,3306,0.0551,0.0009183333333333334
19/06/2021,Dire Straits,Walk Of Life - Remastered 1996,37738,0.6289666666666667,0.010482777777777778
19/06/2021,Dire Straits,Walk Of Life - Remastered 1996,22591,0.37651666666666667,0.006275277777777778
19/06/2021,Dire Straits,Walk Of Life - Remastered 1996,211164,3.5194,0.05865666666666667
19/06/2021,Dire Straits,Sultans Of Swing,348400,5.806666666666667,0.09677777777777778
19/06/2021,Lynyrd Skynyrd,Sweet Home Alabama,283800,4.73,0.07883333333333334
19/06/2021,David Bowie,Rebel Rebel - 2016 Remaster,27965,0.46608333333333335,0.007768055555555556
19/06/2021,R.E.M.,Losing My Religion,268426,4.473766666666666,0.07456277777777777
19/06/2021,The Beatles,I'm Looking Through You - Remastered 2009,1450,0.024166666666666666,0.0004027777777777778
19/06/2021,Led Zeppelin,Fool in the Rain - Remaster,938,0.015633333333333332,0.00026055555555555554
19/06/2021,David Bowie,Rebel Rebel - 2016 Remaster,981,0.01635,0.0002725
19/06/2021,Let's Data Podcast,#001 - Pedro Albuquerque - Aplicações de Machine Learning e o potencial de automação das profissões no Brasil,5418,0.0903,0.001505
19/06/2021,The Rolling Stones,Rain Fall Down - Remastered 2009,1301,0.021683333333333332,0.00036138888888888885
19/06/2021,Dire Straits,Walk Of Life - Remastered 1996,248893,4.148216666666666,0.06913694444444445
19/06/2021,AC/DC,Black Ice,94222,1.5703666666666667,0.026172777777777777
20/06/2021,AC/DC,Black Ice,10472,0.17453333333333335,0.0029088888888888892
20/06/2021,AC/DC,Black Ice,3529,0.05881666666666667,0.0009802777777777778
20/06/2021,Dire Straits,Money For Nothing - Remastered 1996,404556,6.7426,0.11237666666666667
20/06/2021,Dire Straits,Sultans Of Swing,348400,5.806666666666667,0.09677777777777778
20/06/2021,Dire Straits,Walk Of Life - Remastered 1996,248893,4.148216666666666,0.06913694444444445
20/06/2021,Dire Straits,Lady Writer,224666,3.7444333333333333,0.06240722222222222
20/06/2021,Lynyrd Skynyrd,Simple Man,357933,5.96555,0.09942583333333334
20/06/2021,Arctic Monkeys,Do I Wanna Know?,1984,0.03306666666666667,0.0005511111111111112
20/06/2021,Lynyrd Skynyrd,Free Bird,200698,3.3449666666666666,0.05574944444444444
20/06/2021,Arctic Monkeys,Why'd You Only Call Me When You're High?,10069,0.16781666666666667,0.0027969444444444443
20/06/2021,Arctic Monkeys,Why'd You Only Call Me When You're High?,853,0.014216666666666667,0.00023694444444444446
20/06/2021,Arctic Monkeys,Do I Wanna Know?,272394,4.5399,0.07566500000000001
20/06/2021,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,2.6853833333333332,0.04475638888888889
20/06/2021,Arctic Monkeys,I Wanna Be Yours,3540,0.059,0.0009833333333333332
20/06/2021,Arctic Monkeys,Snap Out Of It,193030,3.2171666666666665,0.05361944444444444
20/06/2021,Arctic Monkeys,Knee Socks,256292,4.271533333333333,0.07119222222222223
21/06/2021,Arctic Monkeys,Knee Socks,1268,0.021133333333333334,0.00035222222222222225
21/06/2021,Arctic Monkeys,I Wanna Be Yours,183956,3.065933333333333,0.05109888888888889
21/06/2021,Arctic Monkeys,Snap Out Of It,193030,3.2171666666666665,0.05361944444444444
21/06/2021,Arctic Monkeys,Fluorescent Adolescent,8720,0.14533333333333334,0.0024222222222222223
21/06/2021,Arctic Monkeys,Fluorescent Adolescent,2032,0.03386666666666667,0.0005644444444444445
21/06/2021,Arctic Monkeys,Why'd You Only Call Me When You're High?,1230,0.0205,0.00034166666666666666
21/06/2021,Arctic Monkeys,Old Yellow Bricks,3250,0.05416666666666667,0.0009027777777777778
21/06/2021,Arctic Monkeys,R U Mine?,1369,0.022816666666666666,0.0003802777777777778
21/06/2021,Arctic Monkeys,Do I Wanna Know?,1044,0.0174,0.00029
21/06/2021,Arctic Monkeys,Arabella,1021,0.017016666666666666,0.0002836111111111111
21/06/2021,Arctic Monkeys,Dancing Shoes,1207,0.020116666666666668,0.0003352777777777778
21/06/2021,Arctic Monkeys,My Propeller,1625,0.027083333333333334,0.0004513888888888889
21/06/2021,Arctic Monkeys,505,1277,0.021283333333333335,0.00035472222222222226
21/06/2021,Arctic Monkeys,Teddy Picker,1346,0.022433333333333333,0.0003738888888888889
21/06/2021,Arctic Monkeys,One For The Road,1277,0.021283333333333335,0.00035472222222222226
21/06/2021,Arctic Monkeys,Mardy Bum,1207,0.020116666666666668,0.0003352777777777778
21/06/2021,Arctic Monkeys,I Wanna Be Yours,1323,0.02205,0.0003675
21/06/2021,Arctic Monkeys,I Want It All,2229,0.03715,0.0006191666666666667
21/06/2021,David Bowie,Starman - 2012 Remaster,1184,0.019733333333333332,0.00032888888888888887
21/06/2021,The Beatles,I Saw Her Standing There - Remastered 2009,18320,0.30533333333333335,0.005088888888888889
21/06/2021,Aerosmith,What Could Have Been Love,1439,0.023983333333333332,0.0003997222222222222
21/06/2021,AC/DC,Big Balls,905,0.015083333333333334,0.0002513888888888889
21/06/2021,Aerosmith,Amazing,1346,0.022433333333333333,0.0003738888888888889
21/06/2021,The Rolling Stones,Rocks Off,2577,0.04295,0.0007158333333333334
21/06/2021,David Bowie,Starman - 2012 Remaster,232408,3.873466666666667,0.06455777777777778
21/06/2021,AC/DC,If You Want Blood (You've Got It),3065,0.051083333333333335,0.0008513888888888889
21/06/2021,Aerosmith,Dude (Looks Like A Lady),952,0.015866666666666668,0.0002644444444444445
21/06/2021,Led Zeppelin,Since I've Been Loving You - Remaster,8568,0.1428,0.00238
21/06/2021,Scorpions,No One Like You,3715,0.06191666666666667,0.0010319444444444445
21/06/2021,AC/DC,Jailbreak,1369,0.022816666666666666,0.0003802777777777778
21/06/2021,AC/DC,Rock N Roll Train,1555,0.025916666666666668,0.0004319444444444445
21/06/2021,Lynyrd Skynyrd,Simple Man,6130,0.10216666666666667,0.0017027777777777779
21/06/2021,Dire Straits,"Once Upon A Time In The West - Live At Hammersmith Odeon, London/1983",1834,0.030566666666666666,0.0005094444444444444
21/06/2021,Lynyrd Skynyrd,Gimme Three Steps,1346,0.022433333333333333,0.0003738888888888889
21/06/2021,Arctic Monkeys,Why'd You Only Call Me When You're High?,7639,0.12731666666666666,0.0021219444444444445
21/06/2021,AC/DC,Big Balls,4667,0.07778333333333333,0.0012963888888888888
21/06/2021,Black Sabbath,Sabbath Bloody Sabbath,1996,0.03326666666666667,0.0005544444444444444
21/06/2021,AC/DC,Who Made Who,1462,0.024366666666666665,0.0004061111111111111
21/06/2021,The Rolling Stones,Respectable - Remastered,1068,0.0178,0.00029666666666666665
21/06/2021,The Beatles,All I've Got To Do - Remastered 2009,1764,0.0294,0.00049
21/06/2021,The Beatles,Help! - Remastered 2009,1486,0.024766666666666666,0.00041277777777777775
21/06/2021,AC/DC,Borrowed Time,1091,0.018183333333333333,0.00030305555555555554
21/06/2021,Dire Straits,So Far Away - Remastered 1996,1857,0.03095,0.0005158333333333333
21/06/2021,The Beatles,The Night Before - Remastered 2009,1044,0.0174,0.00029
21/06/2021,David Bowie,Let's Dance - 2018 Remaster,1393,0.023216666666666667,0.0003869444444444444
21/06/2021,Aerosmith,Jesus Is On The Main Line,1184,0.019733333333333332,0.00032888888888888887
21/06/2021,Aerosmith,Jesus Is On The Main Line,952,0.015866666666666668,0.0002644444444444445
21/06/2021,AC/DC,Realize,1253,0.020883333333333334,0.00034805555555555555
21/06/2021,The Doors,Roadhouse Blues,9380,0.15633333333333332,0.0026055555555555554
21/06/2021,The Doors,Roadhouse Blues,3041,0.05068333333333333,0.0008447222222222222
21/06/2021,Led Zeppelin,Communication Breakdown - 1/4/71 Paris Theatre;Remaster,1044,0.0174,0.00029
21/06/2021,The Beatles,With A Little Help From My Friends - Remastered 2009,1207,0.020116666666666668,0.0003352777777777778
21/06/2021,Eric Clapton,Wonderful Tonight,1253,0.020883333333333334,0.00034805555555555555
21/06/2021,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,1416,0.0236,0.0003933333333333333
21/06/2021,The Who,Baba O'Riley,1300,0.021666666666666667,0.00036111111111111115
21/06/2021,Led Zeppelin,Good Times Bad Times - 1993 Remaster,1184,0.019733333333333332,0.00032888888888888887
21/06/2021,Eric Clapton,"Don't Cry Sister (with J. J. Cale) - Live at Ipayone Center, San Diego, CA, 3/15/2007",201920,3.3653333333333335,0.05608888888888889
21/06/2021,Aerosmith,Cryin',1578,0.0263,0.0004383333333333333
21/06/2021,AC/DC,Emission Control,1044,0.0174,0.00029
21/06/2021,The Doors,People Are Strange,27631,0.4605166666666667,0.007675277777777778
21/06/2021,Queen,Somebody To Love - Remastered 2011,1393,0.023216666666666667,0.0003869444444444444
21/06/2021,The Beatles,When I'm Sixty Four - Remastered 2009,928,0.015466666666666667,0.0002577777777777778
21/06/2021,Lynyrd Skynyrd,Free Bird,6780,0.113,0.0018833333333333334
21/06/2021,Lynyrd Skynyrd,Free Bird,1486,0.024766666666666666,0.00041277777777777775
21/06/2021,Black Sabbath,Heaven and Hell - 2009 Remaster,952,0.015866666666666668,0.0002644444444444445
21/06/2021,Black Sabbath,Heaven and Hell - 2009 Remaster,1416,0.0236,0.0003933333333333333
21/06/2021,The Beatles,Twist And Shout - Remastered 2009,1300,0.021666666666666667,0.00036111111111111115
21/06/2021,The Beatles,I'm Looking Through You - Remastered 2009,2113,0.03521666666666667,0.0005869444444444444
21/06/2021,Black Sabbath,N.I.B.,1973,0.032883333333333334,0.0005480555555555555
21/06/2021,The Beatles,I Want To Hold Your Hand - Remastered 2009,1555,0.025916666666666668,0.0004319444444444445
21/06/2021,Creedence Clearwater Revival,Fortunate Son,1648,0.027466666666666667,0.00045777777777777776
21/06/2021,Lynyrd Skynyrd,Free Bird,64690,1.0781666666666667,0.017969444444444444
21/06/2021,Black Sabbath,Heaven and Hell - 2009 Remaster,1462,0.024366666666666665,0.0004061111111111111
21/06/2021,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,1137,0.01895,0.0003158333333333334
21/06/2021,Aerosmith,Legendary Child,998,0.016633333333333333,0.0002772222222222222
21/06/2021,The Beatles,Something - Remastered 2009,1091,0.018183333333333333,0.00030305555555555554
21/06/2021,The Beatles,I Am The Walrus - Remastered 2009,789,0.01315,0.00021916666666666666
21/06/2021,Red Hot Chili Peppers,Snow (Hey Oh),626,0.010433333333333333,0.00017388888888888887
21/06/2021,The Beatles,I'm Happy Just To Dance With You - Remastered 2009,673,0.011216666666666666,0.00018694444444444444
21/06/2021,Led Zeppelin,The Song Remains the Same - Remaster,882,0.0147,0.000245
21/06/2021,Led Zeppelin,Whole Lotta Love - Remaster,719,0.011983333333333334,0.00019972222222222223
21/06/2021,R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),696,0.0116,0.0001933333333333333
21/06/2021,The Rolling Stones,Start Me Up - Remastered 2009,1068,0.0178,0.00029666666666666665
21/06/2021,AC/DC,Shoot to Thrill,2438,0.040633333333333334,0.0006772222222222222
21/06/2021,Dire Straits,Once Upon A Time In The West,2856,0.0476,0.0007933333333333334
21/06/2021,AC/DC,Gone Shootin',2507,0.04178333333333333,0.0006963888888888889
21/06/2021,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",928,0.015466666666666667,0.0002577777777777778
21/06/2021,AC/DC,Girls Got Rhythm,1068,0.0178,0.00029666666666666665
21/06/2021,The Beatles,Come Together - Remastered 2009,696,0.0116,0.0001933333333333333
21/06/2021,The Beatles,A Hard Day's Night - Remastered 2009,673,0.011216666666666666,0.00018694444444444444
21/06/2021,The Beatles,Roll Over Beethoven - Remastered 2009,812,0.013533333333333333,0.00022555555555555556
21/06/2021,AC/DC,Stick Around,766,0.012766666666666667,0.0002127777777777778
21/06/2021,AC/DC,High Voltage,696,0.0116,0.0001933333333333333
21/06/2021,AC/DC,Are You Ready,1137,0.01895,0.0003158333333333334
21/06/2021,Queen,Crazy Little Thing Called Love - Remastered 2011,1625,0.027083333333333334,0.0004513888888888889
21/06/2021,Dire Straits,Sultans Of Swing,4272,0.0712,0.0011866666666666666
21/06/2021,Queen,Don't Stop Me Now - Remastered 2011,1346,0.022433333333333333,0.0003738888888888889
21/06/2021,The Beatles,I Will - 2018 Mix,1462,0.024366666666666665,0.0004061111111111111
21/06/2021,Creedence Clearwater Revival,Who'll Stop The Rain,2693,0.04488333333333333,0.0007480555555555555
21/06/2021,Aerosmith,Road Runner,5294,0.08823333333333333,0.0014705555555555555
21/06/2021,Dire Straits,The Bug,2043,0.03405,0.0005675
21/06/2021,Aerosmith,Luv Lies,6414,0.1069,0.0017816666666666666
21/06/2021,The Beatles,Baby It's You - Remastered 2009,1741,0.029016666666666666,0.0004836111111111111
21/06/2021,Pink Floyd,Time,413947,6.899116666666667,0.11498527777777778
21/06/2021,The Who,The Seeker - Edit,1300,0.021666666666666667,0.00036111111111111115
21/06/2021,Dire Straits,Angel Of Mercy,2623,0.04371666666666667,0.0007286111111111111
21/06/2021,Queen,Another One Bites The Dust - Remastered 2011,1230,0.0205,0.00034166666666666666
21/06/2021,Black Sabbath,Iron Man,1393,0.023216666666666667,0.0003869444444444444
21/06/2021,Aerosmith,Something,1277,0.021283333333333335,0.00035472222222222226
21/06/2021,Led Zeppelin,Heartbreaker - Remaster,5572,0.09286666666666667,0.0015477777777777777
21/06/2021,The Rolling Stones,Don't Stop,1439,0.023983333333333332,0.0003997222222222222
21/06/2021,The Rolling Stones,Stray Cat Blues - 50th Anniversary Edition,1996,0.03326666666666667,0.0005544444444444444
21/06/2021,The Who,Won't Get Fooled Again - Original Album Version,6780,0.113,0.0018833333333333334
21/06/2021,Led Zeppelin,Babe I'm Gonna Leave You - Remaster,402920,6.715333333333334,0.11192222222222223
21/06/2021,The Rolling Stones,Rain Fall Down - Remastered 2009,4090,0.06816666666666667,0.0011361111111111112
21/06/2021,Huey Lewis & The News,The Power Of Love,234333,3.90555,0.0650925
21/06/2021,Eric Clapton,"Running On Faith - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",4133,0.06888333333333334,0.0011480555555555556
21/06/2021,Led Zeppelin,Fool in the Rain - Remaster,9580,0.15966666666666668,0.0026611111111111115
21/06/2021,Red Hot Chili Peppers,Can't Stop,2438,0.040633333333333334,0.0006772222222222222
21/06/2021,AC/DC,Touch Too Much,12933,0.21555,0.0035924999999999998
21/06/2021,Led Zeppelin,Since I've Been Loving You - Remaster,2182,0.036366666666666665,0.0006061111111111111
21/06/2021,Red Hot Chili Peppers,Snow (Hey Oh),334666,5.577766666666666,0.09296277777777777
21/06/2021,The Beatles,I'm Happy Just To Dance With You - Remastered 2009,1253,0.020883333333333334,0.00034805555555555555
21/06/2021,R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),882,0.0147,0.000245
21/06/2021,The Beatles,The Night Before - Remastered 2009,5005,0.08341666666666667,0.0013902777777777778
21/06/2021,Black Sabbath,War Pigs,1207,0.020116666666666668,0.0003352777777777778
21/06/2021,AC/DC,Rock N Roll Train,1300,0.021666666666666667,0.00036111111111111115
21/06/2021,AC/DC,Let There Be Rock,1068,0.0178,0.00029666666666666665
21/06/2021,The Rolling Stones,Out Of Control,1602,0.0267,0.00044500000000000003
21/06/2021,Queen,Love Of My Life - Remastered 2011,952,0.015866666666666668,0.0002644444444444445
21/06/2021,AC/DC,Shake a Leg,9450,0.1575,0.002625
21/06/2021,Dire Straits,The Bug,1532,0.025533333333333335,0.0004255555555555556
21/06/2021,Queen,I Want To Break Free - Single Remix,928,0.015466666666666667,0.0002577777777777778
21/06/2021,Red Hot Chili Peppers,Dani California,1346,0.022433333333333333,0.0003738888888888889
21/06/2021,Led Zeppelin,Good Times Bad Times - 1993 Remaster,1369,0.022816666666666666,0.0003802777777777778
21/06/2021,Arctic Monkeys,R U Mine?,17298,0.2883,0.004805
21/06/2021,AC/DC,Boogie Man,2159,0.03598333333333333,0.0005997222222222222
21/06/2021,The Beatles,Roll Over Beethoven - Remastered 2009,8243,0.13738333333333333,0.002289722222222222
21/06/2021,Engenheiros Do Hawaii,3 X 4 - Ao Vivo,189293,3.1548833333333333,0.052581388888888886
21/06/2021,Engenheiros Do Hawaii,Refrão De Bolero - Ao Vivo,202920,3.382,0.05636666666666667
21/06/2021,Engenheiros Do Hawaii,De Fé - Ao Vivo / Bonus Track,4858,0.08096666666666667,0.0013494444444444446
21/06/2021,Engenheiros Do Hawaii,Terra De Gigantes / Números - Ao Vivo,227066,3.7844333333333333,0.06307388888888889
21/06/2021,Engenheiros Do Hawaii,Pose - Ao Vivo,4354,0.07256666666666667,0.0012094444444444444
21/06/2021,Engenheiros Do Hawaii,A Revolta Dos Dândis Pt. 1 - Ao Vivo,199400,3.3233333333333333,0.05538888888888889
21/06/2021,Engenheiros Do Hawaii,Depois De Nós - Ao Vivo,222933,3.71555,0.06192583333333333
21/06/2021,Engenheiros Do Hawaii,O Preço - Ao Vivo,214373,3.5728833333333334,0.059548055555555555
21/06/2021,Engenheiros Do Hawaii,Surfando Karmas & DNA - Ao Vivo,197573,3.292883333333333,0.05488138888888889
21/06/2021,Engenheiros Do Hawaii,O Papa É Pop - Ao Vivo,205800,3.43,0.05716666666666667
21/06/2021,Engenheiros Do Hawaii,Era Um Garoto Que Como Eu Amava Os Beatles E Os Rollings Stones (C'Era Un Ragazzo Che Come Me Amava I Beatles E I Rolling Stones) - Ao Vivo,187806,3.1301,0.05216833333333334
21/06/2021,Engenheiros Do Hawaii,Dom Quixote - Ao Vivo,209400,3.49,0.05816666666666667
21/06/2021,Engenheiros Do Hawaii,Somos Quem Podemos Ser - Ao Vivo,7116,0.1186,0.0019766666666666665
21/06/2021,Engenheiros Do Hawaii,Outras Freqüências - Ao Vivo,193866,3.2311,0.053851666666666666
21/06/2021,Engenheiros Do Hawaii,Vida Real - Ao Vivo,138862,2.3143666666666665,0.038572777777777775
21/06/2021,Engenheiros Do Hawaii,Eu Que Não Amo Você - Ao Vivo / Bonus Track,186967,3.1161166666666666,0.051935277777777775
21/06/2021,Engenheiros Do Hawaii,3ª Do Plural - Ao Vivo,1648,0.027466666666666667,0.00045777777777777776
21/06/2021,Engenheiros Do Hawaii,Até O Fim - Ao Vivo,115403,1.9233833333333332,0.032056388888888884
21/06/2021,Engenheiros Do Hawaii,Infinita Highway - Ao Vivo,258586,4.3097666666666665,0.07182944444444445
21/06/2021,Engenheiros Do Hawaii,Armas Químicas E Poemas - Ao Vivo,102204,1.7034,0.028390000000000002
21/06/2021,Charlie Brown Jr.,Zóio De Lula,1625,0.027083333333333334,0.0004513888888888889
21/06/2021,Charlie Brown Jr.,Champanhe E Água Benta,2484,0.0414,0.00069
21/06/2021,Charlie Brown Jr.,Lugar Ao Sol,1021,0.017016666666666666,0.0002836111111111111
21/06/2021,Engenheiros Do Hawaii,Piano Bar - Ao Vivo,36687,0.61145,0.010190833333333335
21/06/2021,Skank,Vamos Fugir,0,0.0,0.0
21/06/2021,O Rappa,A feira,0,0.0,0.0
21/06/2021,Engenheiros Do Hawaii,Ninguém = Ninguém - Ao Vivo,0,0.0,0.0
21/06/2021,Charlie Brown Jr.,Como Tudo Deve Ser,0,0.0,0.0
21/06/2021,Engenheiros Do Hawaii,"O Exército De Um Homem Só, I",0,0.0,0.0
21/06/2021,O Rappa,Mar de gente,0,0.0,0.0
21/06/2021,Skank,Garota Nacional,0,0.0,0.0
21/06/2021,Charlie Brown Jr.,Me encontra,0,0.0,0.0
21/06/2021,Charlie Brown Jr.,Proibida Pra Mim (Grazon),0,0.0,0.0
21/06/2021,Engenheiros Do Hawaii,Infinita Highway - Ao Vivo,2693,0.04488333333333333,0.0007480555555555555
21/06/2021,Charlie Brown Jr.,"Dias De Luta, Dias De Gloria",0,0.0,0.0
21/06/2021,Engenheiros Do Hawaii,A Revolta Dos Dândis Pt. 1 - Ao Vivo,0,0.0,0.0
21/06/2021,Charlie Brown Jr.,Céu Azul (Ao Vivo),0,0.0,0.0
21/06/2021,Charlie Brown Jr.,Quebra-Mar - Ao Vivo,0,0.0,0.0
21/06/2021,Charlie Brown Jr.,Só os Loucos Sabem,0,0.0,0.0
21/06/2021,Engenheiros Do Hawaii,Novos Horizontes - Ao Vivo,0,0.0,0.0
21/06/2021,Engenheiros Do Hawaii,Vertical - Ao Vivo,0,0.0,0.0
21/06/2021,O Rappa,Uma vida só - Versão Completa,0,0.0,0.0
21/06/2021,Engenheiros Do Hawaii,Negro Amor,0,0.0,0.0
21/06/2021,Engenheiros Do Hawaii,Dom Quixote - Ao Vivo,1787,0.029783333333333332,0.0004963888888888889
