data,podcasts,horas
15/06/2021,Inteligência Ltda.,0.07721444444444445
15/06/2021,Inteligência Ltda.,0.003538611111111111
15/06/2021,Inteligência Ltda.,1.0
16/06/2021,Inteligência Ltda.,0.002156944444444445
16/06/2021,Inteligência Ltda.,1.391531111111111
16/06/2021,Inteligência Ltda.,0.03838361111111111
16/06/2021,Inteligência Ltda.,1.0693691666666667
16/06/2021,Inteligência Ltda.,0.0016266666666666667
17/06/2021,Inteligência Ltda.,1.3060191666666665
18/06/2021,Inteligência Ltda.,0.006798611111111111
18/06/2021,Inteligência Ltda.,0.03813222222222222
18/06/2021,Inteligência Ltda.,0.9119505555555556
18/06/2021,Hipsters Ponto Tech,0.24646666666666667
18/06/2021,Data Hackers,0.634645
19/06/2021,NerdCast,0.8318141666666666
19/06/2021,NerdCast,0.0012508333333333334
19/06/2021,Let's Data Podcast,0.001505
22/06/2021,Inteligência Ltda.,0.5250427777777777
22/06/2021,Inteligência Ltda.,0.4404113888888889
22/06/2021,Flow Podcast,1.9460255555555555
22/06/2021,Flow Podcast,0.1690486111111111
22/06/2021,Flow Podcast,0.21607416666666665
22/06/2021,Mauricio Meirelles Podcast,0.5571627777777778
22/06/2021,Mauricio Meirelles Podcast,0.0005611111111111111
23/06/2021,Flow Podcast,1.3979530555555555
23/06/2021,Flow Podcast,0.4975777777777778
23/06/2021,Flow Podcast,0.0017672222222222221
23/06/2021,Inteligência Ltda.,1.5290983333333334
24/06/2021,Inteligência Ltda.,0.002637777777777778
24/06/2021,Os Sócios Podcast,0.8944563888888889
24/06/2021,Ticaracaticast,0.0015227777777777778
24/06/2021,Let's Data Podcast,0.48518
24/06/2021,Inteligência Ltda.,0.6398580555555555
25/06/2021,Inteligência Ltda.,1.0979424999999998
25/06/2021,Inteligência Ltda.,0.17605333333333334
25/06/2021,Inteligência Ltda.,1.1206916666666666
25/06/2021,Inteligência Ltda.,0.22487222222222222
25/06/2021,Sinapse,0.4595486111111111
25/06/2021,NerdCast,0.39998944444444445
25/06/2021,Flow Podcast,0.6007258333333334
26/06/2021,Flow Podcast,0.8810977777777779
26/06/2021,Flow Podcast,0.7575766666666667
26/06/2021,Flow Podcast,1.4046558333333332
28/06/2021,Podpah,0.7343244444444444
28/06/2021,Podpah,0.7484627777777778
28/06/2021,Mauricio Meirelles Podcast,0.6946183333333333
28/06/2021,Inteligência Ltda.,1.353848888888889
29/06/2021,Hipsters Ponto Tech,0.33378722222222224
29/06/2021,Hipsters Ponto Tech,0.0
30/06/2021,Inteligência Ltda.,0.0
30/06/2021,Inteligência Ltda.,0.013286944444444445
30/06/2021,Inteligência Ltda.,0.0
30/06/2021,Inteligência Ltda.,0.0686438888888889
30/06/2021,Inteligência Ltda.,0.0013930555555555556
30/06/2021,Inteligência Ltda.,0.09971416666666667
