data,data,nome_da_musica,msPlayed,minutos,horas
2021-01-09,01/09/2021,Stray Cat Blues   50th Anniversary Edition (The Rolling Stones),4266,0.0711,0.0011849999999999999
2021-01-09,01/09/2021,Starman   2012   (David Bowie),244480,4.074666666666666,0.0679111111111111
2021-01-09,01/09/2021,If You Want Blood (You've Got It) (AC/DC),2133,0.03555,0.0005924999999999999
2021-01-09,01/09/2021,We Are The Champions     2011 (Queen),2730,0.0455,0.0007583333333333333
2021-01-09,01/09/2021,Rock N Roll Dream (AC/DC),4608,0.0768,0.0012799999999999999
2021-01-09,01/09/2021,You Really Got A Hold On Me     2009 (The Beatles),2048,0.034133333333333335,0.000568888888888889
2021-01-09,01/09/2021,Hey Jude     2015 (The Beatles),1621,0.027016666666666668,0.0004502777777777778
2021-01-09,01/09/2021,Flick of the Switch (AC/DC),2303,0.03838333333333333,0.0006397222222222222
2021-01-09,01/09/2021,Babe I'm Gonna Leave You     (Led Zeppelin),2645,0.044083333333333335,0.0007347222222222222
2021-01-09,01/09/2021,What's Next to the Moon (AC/DC),1877,0.03128333333333334,0.0005213888888888889
2021-01-09,01/09/2021,N.I.B. (Black Sabbath),2645,0.044083333333333335,0.0007347222222222222
2021-01-09,01/09/2021,The Night Before     2009 (The Beatles),2133,0.03555,0.0005924999999999999
2021-01-09,01/09/2021,Let's Dance   2018   (David Bowie),1535,0.025583333333333333,0.00042638888888888886
2021-01-09,01/09/2021,Hate To See You Go (The Rolling Stones),1792,0.029866666666666666,0.0004977777777777778
2021-01-09,01/09/2021,Fly on the Wall (AC/DC),2730,0.0455,0.0007583333333333333
2021-01-09,01/09/2021,Have a Drink on Me (AC/DC),2048,0.034133333333333335,0.000568888888888889
2021-01-09,01/09/2021,When I'm Sixty Four     2009 (The Beatles),1621,0.027016666666666668,0.0004502777777777778
2021-01-09,01/09/2021,Guns for Hire (AC/DC),2218,0.03696666666666667,0.0006161111111111111
2021-01-09,01/09/2021,Bohemian Rhapsody     2011 (Queen),2133,0.03555,0.0005924999999999999
2021-01-09,01/09/2021,Houses of the Holy     (Led Zeppelin),1962,0.0327,0.000545
2021-01-09,01/09/2021,"I Don't Want to Miss a Thing   From ""Armageddon"" Soundtrack (Aerosmith)",2986,0.04976666666666667,0.0008294444444444445
2021-01-09,01/09/2021,The Seeker   Edit (The Who),5802,0.0967,0.0016116666666666666
2021-01-09,01/09/2021,Heaven and Hell   2009   (Black Sabbath),22442,0.37403333333333333,0.006233888888888889
2021-01-09,01/09/2021,Black Ice (AC/DC),3413,0.056883333333333334,0.0009480555555555556
2021-01-09,01/09/2021,Sunny Side Of Love (Aerosmith),2048,0.034133333333333335,0.000568888888888889
2021-01-09,01/09/2021,Boogie Man (AC/DC),2133,0.03555,0.0005924999999999999
2021-01-09,01/09/2021,Twist And Shout     2009 (The Beatles),2389,0.03981666666666667,0.0006636111111111111
2021-01-09,01/09/2021,Back In Time (Huey Lewis & The News),5546,0.09243333333333334,0.0015405555555555556
2021-01-09,01/09/2021,Back In Time (Huey Lewis & The News),853,0.014216666666666667,0.00023694444444444446
2021-01-09,01/09/2021,Twist And Shout     2009 (The Beatles),2218,0.03696666666666667,0.0006161111111111111
2021-01-09,01/09/2021,Let's Dance   2018   (David Bowie),97109,1.6184833333333333,0.026974722222222223
2021-01-09,01/09/2021,Back In Time (Huey Lewis & The News),3925,0.06541666666666666,0.0010902777777777777
2021-01-09,01/09/2021,Stick Around (AC/DC),2133,0.03555,0.0005924999999999999
2021-01-09,01/09/2021,When the Levee Breaks     (Led Zeppelin),2218,0.03696666666666667,0.0006161111111111111
2021-01-09,01/09/2021,Loner (Black Sabbath),2901,0.04835,0.0008058333333333333
2021-01-09,01/09/2021,Emission Control (AC/DC),2901,0.04835,0.0008058333333333333
2021-01-09,01/09/2021,Hail Caesar (AC/DC),2645,0.044083333333333335,0.0007347222222222222
2021-01-09,01/09/2021,I Will   2018 Mix (The Beatles),1621,0.027016666666666668,0.0004502777777777778
2021-01-09,01/09/2021,Don't Let Me Down     2009 (The Beatles),2389,0.03981666666666667,0.0006636111111111111
2021-01-09,01/09/2021,It's Only Rock'n'Roll (But I Like It)     2009 (The Rolling Stones),4864,0.08106666666666666,0.001351111111111111
2021-01-09,01/09/2021,Oh Yeah (Aerosmith),2303,0.03838333333333333,0.0006397222222222222
2021-01-09,01/09/2021,Oh Yeah (Aerosmith),1877,0.03128333333333334,0.0005213888888888889
2021-01-09,01/09/2021,What Could Have Been Love (Aerosmith),1877,0.03128333333333334,0.0005213888888888889
2021-01-09,01/09/2021,The Jack (AC/DC),6314,0.10523333333333333,0.0017538888888888888
2021-01-09,01/09/2021,Won't Get Fooled Again   Original Album Version (The Who),2389,0.03981666666666667,0.0006636111111111111
2021-01-09,01/09/2021,Something (Aerosmith),3413,0.056883333333333334,0.0009480555555555556
2021-01-09,01/09/2021,That's the Way I Wanna Rock 'N' Roll (AC/DC),1877,0.03128333333333334,0.0005213888888888889
2021-01-09,01/09/2021,Start Me Up     2009 (The Rolling Stones),2218,0.03696666666666667,0.0006161111111111111
2021-01-09,01/09/2021,You Shook Me All Night Long (AC/DC),3413,0.056883333333333334,0.0009480555555555556
2021-01-09,01/09/2021,Jailbreak (AC/DC),2560,0.042666666666666665,0.000711111111111111
2021-01-09,01/09/2021,Mistress for Christmas (AC/DC),1962,0.0327,0.000545
2021-01-09,01/09/2021,Rebel Rebel   2016   (David Bowie),5461,0.09101666666666666,0.0015169444444444445
2021-01-09,01/09/2021,Sweet Home Alabama (Lynyrd Skynyrd),2389,0.03981666666666667,0.0006636111111111111
2021-01-09,01/09/2021,I Want To Break Free   Single Remix (Queen),3583,0.05971666666666667,0.0009952777777777779
2021-01-09,01/09/2021,Immigrant Song     (Led Zeppelin),3327,0.05545,0.0009241666666666667
2021-01-09,01/09/2021,Why'd You Only Call Me When You're High? (Arctic Monkeys),3413,0.056883333333333334,0.0009480555555555556
2021-01-09,01/09/2021,Satellite Blues (AC/DC),7594,0.12656666666666666,0.002109444444444444
2021-01-09,01/09/2021,Cryin' (Aerosmith),1536,0.0256,0.00042666666666666667
2021-01-09,01/09/2021,Fluorescent Adolescent (Arctic Monkeys),183893,3.0648833333333334,0.05108138888888889
2021-01-09,01/09/2021,Inject the Venom (AC/DC),1621,0.027016666666666668,0.0004502777777777778
2021-01-09,01/09/2021,Do I Wanna Know? (Arctic Monkeys),3157,0.052616666666666666,0.0008769444444444444
2021-01-09,01/09/2021,Amazing (Aerosmith),1600,0.02666666666666667,0.00044444444444444447
2021-01-09,01/09/2021,Don't Stop Me Now     2011 (Queen),1791,0.02985,0.0004975
2021-01-09,01/09/2021,"Paint It, Black (The Rolling Stones)",1685,0.02808333333333333,0.00046805555555555554
2021-01-09,01/09/2021,All My Loving     2009 (The Beatles),1536,0.0256,0.00042666666666666667
2021-01-09,01/09/2021,Hard as a Rock (AC/DC),5248,0.08746666666666666,0.0014577777777777777
2021-01-09,01/09/2021,Wind Of Change (Scorpions),3328,0.055466666666666664,0.0009244444444444444
2021-01-09,01/09/2021,Luv Lies (Aerosmith),2133,0.03555,0.0005924999999999999
2021-01-09,01/09/2021,Ticket To Ride     2009 (The Beatles),2304,0.0384,0.0006399999999999999
2021-01-09,01/09/2021,Wonderful Tonight (Eric Clapton),2389,0.03981666666666667,0.0006636111111111111
2021-01-09,01/09/2021,You're Going To Lose That Girl     2009 (The Beatles),2176,0.03626666666666667,0.0006044444444444445
2021-01-09,01/09/2021,Day Tripper     2015 (The Beatles),1621,0.027016666666666668,0.0004502777777777778
2021-01-09,01/09/2021,Baba O'Riley (The Who),140470,2.3411666666666666,0.03901944444444445
2021-01-09,01/09/2021,Rock and Roll     (Led Zeppelin),3754,0.06256666666666667,0.0010427777777777779
2021-01-09,01/09/2021,Here Comes The Sun     2009 (The Beatles),2389,0.03981666666666667,0.0006636111111111111
2021-01-09,01/09/2021,Rock 'N' Roll Damnation (AC/DC),2154,0.0359,0.0005983333333333333
2021-01-09,01/09/2021,Rock 'N' Roll Damnation (AC/DC),2048,0.034133333333333335,0.000568888888888889
2021-01-09,01/09/2021,Big Gun (AC/DC),1941,0.03235,0.0005391666666666666
2021-01-09,01/09/2021,Realize (AC/DC),1791,0.02985,0.0004975
2021-01-09,01/09/2021,Let There Be Rock (AC/DC),1791,0.02985,0.0004975
2021-01-09,01/09/2021,Let There Be Rock (AC/DC),1663,0.027716666666666667,0.00046194444444444446
2021-01-09,01/09/2021,Don't Stop (The Rolling Stones),2069,0.03448333333333333,0.0005747222222222222
2021-01-09,01/09/2021,High Voltage (AC/DC),1856,0.030933333333333334,0.0005155555555555556
2021-01-09,01/09/2021,Don't Bother Me     2009 (The Beatles),2389,0.03981666666666667,0.0006636111111111111
2021-01-09,01/09/2021,All You Need Is Love     2009 (The Beatles),3157,0.052616666666666666,0.0008769444444444444
2021-01-09,01/09/2021,End Of The Beginning (Black Sabbath),2730,0.0455,0.0007583333333333333
2021-01-09,01/09/2021,Dream On (Aerosmith),254741,4.245683333333333,0.07076138888888889
2021-01-09,01/09/2021,Doom And Gloom (The Rolling Stones),2730,0.0455,0.0007583333333333333
2021-01-09,01/09/2021,T.N.T. (AC/DC),2730,0.0455,0.0007583333333333333
2021-01-09,01/09/2021,You Won't See Me     2009 (The Beatles),2815,0.04691666666666667,0.0007819444444444445
2021-01-09,01/09/2021,Cover You in Oil (AC/DC),2986,0.04976666666666667,0.0008294444444444445
2021-01-09,01/09/2021,Dog Eat Dog (AC/DC),4010,0.06683333333333333,0.0011138888888888889
2021-01-09,01/09/2021,Black Dog     (Led Zeppelin),295506,4.9251,0.08208499999999999
2021-01-09,01/09/2021,And I Love Her     2009 (The Beatles),5461,0.09101666666666666,0.0015169444444444445
2021-01-09,01/09/2021,Damaged Soul (Black Sabbath),4693,0.07821666666666667,0.001303611111111111
2021-01-09,01/09/2021,Rocks Off (The Rolling Stones),2218,0.03696666666666667,0.0006161111111111111
2021-01-09,01/09/2021,Misty Mountain Hop     (Led Zeppelin),4181,0.06968333333333333,0.0011613888888888889
2021-01-09,01/09/2021,I Should Have Known Better     2009 (The Beatles),1962,0.0327,0.000545
2021-01-09,01/09/2021,Fool in the Rain     (Led Zeppelin),5717,0.09528333333333333,0.0015880555555555554
2021-01-09,01/09/2021,Peace Of Mind (Black Sabbath),4096,0.06826666666666667,0.001137777777777778
2021-01-09,01/09/2021,Love Me Do     2009 (The Beatles),5034,0.0839,0.0013983333333333335
2021-01-09,01/09/2021,Heartbreaker     (Led Zeppelin),2133,0.03555,0.0005924999999999999
2021-01-09,01/09/2021,Moneytalks (AC/DC),2986,0.04976666666666667,0.0008294444444444445
2021-01-09,01/09/2021,Shot Down in Flames (AC/DC),75116,1.2519333333333333,0.020865555555555557
2021-01-09,01/09/2021,"Don't Cry Sister (with J. J. Cale)   Live at Ipayone Center, San Diego, CA, 3/15/2007 (Eric Clapton)",2815,0.04691666666666667,0.0007819444444444445
2021-01-09,01/09/2021,Stairway to Heaven     (Led Zeppelin),485013,8.08355,0.13472583333333335
2021-01-09,01/09/2021,Losing My Religion (R.E.M.),268426,4.473766666666666,0.07456277777777777
2021-01-09,01/09/2021,Over the Hills and Far Away     (Led Zeppelin),18765,0.31275,0.005212499999999999
2021-01-12,01/12/2021,War Pigs (Black Sabbath),379191,6.31985,0.10533083333333333
2021-01-12,01/12/2021,War Pigs (Black Sabbath),5781,0.09635,0.0016058333333333335
2021-01-13,13/01/2021,Shoot to Thrill (AC/DC),3349,0.05581666666666667,0.0009302777777777778
2021-01-13,13/01/2021,Shoot to Thrill (AC/DC),704,0.011733333333333333,0.00019555555555555556
2021-01-13,13/01/2021,Shoot to Thrill (AC/DC),575,0.009583333333333333,0.0001597222222222222
2021-01-13,13/01/2021,Shoot to Thrill (AC/DC),277,0.0046166666666666665,7.694444444444444e-05
2021-01-13,13/01/2021,Shoot to Thrill (AC/DC),640,0.010666666666666666,0.00017777777777777776
2021-01-13,13/01/2021,Shoot to Thrill (AC/DC),725,0.012083333333333333,0.0002013888888888889
2021-01-13,13/01/2021,Shoot to Thrill (AC/DC),3285,0.05475,0.0009125
2021-01-13,13/01/2021,Shoot to Thrill (AC/DC),1557,0.02595,0.0004325
2021-01-13,13/01/2021,Shoot to Thrill (AC/DC),938,0.015633333333333332,0.00026055555555555554
2021-01-14,14/01/2021,Angie (The Rolling Stones),3968,0.06613333333333334,0.0011022222222222223
2021-01-14,14/01/2021,Immigrant Song     (Led Zeppelin),1983,0.03305,0.0005508333333333334
2021-01-14,14/01/2021,The Happiest Days of Our Lives (Pink Floyd),2410,0.04016666666666667,0.0006694444444444445
2021-01-14,14/01/2021,So Far Away   Full Version (Dire Straits),1578,0.0263,0.0004383333333333333
2021-01-14,14/01/2021,Simple Man (Lynyrd Skynyrd),2069,0.03448333333333333,0.0005747222222222222
2021-01-14,14/01/2021,It's The End Of The World As We Know It (And I Feel Fine) (R.E.M.),13056,0.2176,0.0036266666666666665
2021-01-14,14/01/2021,Everybody Hurts (R.E.M.),34560,0.576,0.0096
2021-01-14,14/01/2021,Shiny Happy People (R.E.M.),12565,0.20941666666666667,0.003490277777777778
2021-01-14,14/01/2021,Shiny Happy People (R.E.M.),1301,0.021683333333333332,0.00036138888888888885
2021-01-14,14/01/2021,Supernatural Superserious (R.E.M.),10474,0.17456666666666668,0.0029094444444444445
2021-01-14,14/01/2021,Orange Crush     (R.E.M.),3776,0.06293333333333333,0.0010488888888888887
2021-01-14,14/01/2021,Feeling Gravitys Pull     (R.E.M.),30016,0.5002666666666666,0.008337777777777777
2021-01-14,14/01/2021,Gardening At Night (R.E.M.),4031,0.06718333333333333,0.0011197222222222223
2021-01-14,14/01/2021,Crush With Eyeliner (R.E.M.),1471,0.024516666666666666,0.0004086111111111111
2021-01-14,14/01/2021,World Leader Pretend     (R.E.M.),3840,0.064,0.0010666666666666667
2021-01-14,14/01/2021,Everybody Hurts (R.E.M.),2410,0.04016666666666667,0.0006694444444444445
2021-01-14,14/01/2021,Driver 8     (R.E.M.),64298,1.0716333333333334,0.017860555555555557
2021-01-14,14/01/2021,Imitation Of Life (R.E.M.),19754,0.3292333333333333,0.005487222222222222
2021-01-14,14/01/2021,Starman   2012   (David Bowie),1792,0.029866666666666666,0.0004977777777777778
2021-01-14,14/01/2021,The Width of a Circle   2015   (David Bowie),1621,0.027016666666666668,0.0004502777777777778
2021-01-14,14/01/2021,Your Turn To Drive (David Bowie),191,0.003183333333333333,5.305555555555555e-05
2021-01-14,14/01/2021,Lazarus (David Bowie),682,0.011366666666666667,0.00018944444444444445
2021-01-14,14/01/2021,This Is Not America   2002   (David Bowie),1834,0.030566666666666666,0.0005094444444444444
2021-01-14,14/01/2021,Ashes to Ashes   2017   (David Bowie),22720,0.37866666666666665,0.006311111111111111
2021-01-14,14/01/2021,Heroes   2017   (David Bowie),4714,0.07856666666666667,0.0013094444444444445
2021-01-14,14/01/2021,Win   2016   (David Bowie),3306,0.0551,0.0009183333333333334
2021-01-14,14/01/2021,A New Career in a New Town   1999   (David Bowie),4821,0.08035,0.0013391666666666667
2021-01-14,14/01/2021,505 (Arctic Monkeys),63680,1.0613333333333332,0.017688888888888886
2021-01-14,14/01/2021,Fluorescent Adolescent (Arctic Monkeys),3366,0.0561,0.000935
2021-01-14,14/01/2021,Let's Dance   2018   (David Bowie),33250,0.5541666666666667,0.009236111111111112
2021-01-14,14/01/2021,Let's Dance   2018   (David Bowie),232,0.0038666666666666667,6.444444444444444e-05
2021-01-14,14/01/2021,Realize (AC/DC),3482,0.05803333333333333,0.0009672222222222222
2021-01-14,14/01/2021,Losing My Religion (R.E.M.),74025,1.23375,0.020562499999999997
2021-01-14,14/01/2021,Kashmir     (Led Zeppelin),3529,0.05881666666666667,0.0009802777777777778
2021-01-14,14/01/2021,Kashmir     (Led Zeppelin),348,0.0058,9.666666666666665e-05
2021-01-14,14/01/2021,R U Mine? (Arctic Monkeys),4435,0.07391666666666667,0.0012319444444444446
2021-01-14,14/01/2021,Back In Time (Huey Lewis & The News),131541,2.19235,0.036539166666666664
2021-01-15,15/01/2021,Back In Time (Huey Lewis & The News),127396,2.123266666666667,0.03538777777777778
2021-01-15,15/01/2021,Rock N Roll Train (AC/DC),261506,4.358433333333333,0.07264055555555556
2021-01-15,15/01/2021,Iron Man (Black Sabbath),354773,5.912883333333333,0.09854805555555556
2021-01-15,15/01/2021,"Layla   Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013   (Eric Clapton)",289026,4.8171,0.080285
2021-01-15,15/01/2021,Have You Ever Seen The Rain (Creedence Clearwater Revival),18553,0.30921666666666664,0.0051536111111111105
2021-01-15,15/01/2021,I Am The Walrus     2009 (The Beatles),3691,0.061516666666666664,0.0010252777777777777
2021-01-15,15/01/2021,Respectable     (The Rolling Stones),6687,0.11145,0.0018575
2021-01-15,15/01/2021,(I Can't Get No) Satisfaction   Mono Version (The Rolling Stones),222813,3.71355,0.0618925
2021-01-15,15/01/2021,"Hey, Hey, What Can I Do     (Led Zeppelin)",236760,3.946,0.06576666666666667
2021-01-15,15/01/2021,I Should Have Known Better     2009 (The Beatles),163080,2.718,0.0453
2021-01-15,15/01/2021,Cocaine (Eric Clapton),13281,0.22135,0.0036891666666666665
2021-01-15,15/01/2021,Let There Be Rock (AC/DC),51895,0.8649166666666667,0.014415277777777779
2021-01-15,15/01/2021,Heaven and Hell   2009   (Black Sabbath),417840,6.964,0.11606666666666668
2021-01-15,15/01/2021,Shot Down in Flames (AC/DC),21515,0.3585833333333333,0.005976388888888889
2021-01-15,15/01/2021,Doom And Gloom (The Rolling Stones),238546,3.9757666666666664,0.06626277777777777
2021-01-15,15/01/2021,T.N.T. (AC/DC),214666,3.5777666666666668,0.05962944444444444
2021-01-15,15/01/2021,Things We Said Today     2009 (The Beatles),155333,2.5888833333333334,0.04314805555555556
2021-01-15,15/01/2021,Paranoid (Black Sabbath),168440,2.8073333333333332,0.04678888888888889
2021-01-15,15/01/2021,Love Me Do     2009 (The Beatles),141693,2.36155,0.03935916666666666
2021-01-15,15/01/2021,Stairway to Heaven     (Led Zeppelin),485013,8.08355,0.13472583333333335
2021-01-15,15/01/2021,Sin City (AC/DC),5712,0.0952,0.0015866666666666668
2021-01-15,15/01/2021,Loner (Black Sabbath),3645,0.06075,0.0010125
2021-01-15,15/01/2021,Amazing (Aerosmith),3436,0.05726666666666667,0.0009544444444444445
2021-01-15,15/01/2021,Pink (Aerosmith),6849,0.11415,0.0019025000000000001
2021-01-15,15/01/2021,End Of The Beginning (Black Sabbath),4040,0.06733333333333333,0.0011222222222222222
2021-01-15,15/01/2021,Cover You in Oil (AC/DC),18384,0.3064,0.0051066666666666665
2021-01-15,15/01/2021,Stray Cat Blues   50th Anniversary Edition (The Rolling Stones),15023,0.25038333333333335,0.004173055555555556
2021-01-15,15/01/2021,D'yer Mak'er     (Led Zeppelin),3250,0.05416666666666667,0.0009027777777777778
2021-01-15,15/01/2021,Wind Of Change (Scorpions),3482,0.05803333333333333,0.0009672222222222222
2021-01-15,15/01/2021,Sweet Home Alabama (Lynyrd Skynyrd),6780,0.113,0.0018833333333333334
2021-01-15,15/01/2021,Let's Dance   2018   (David Bowie),110875,1.8479166666666667,0.03079861111111111
2021-01-15,15/01/2021,With A Little Help From My Friends     2009 (The Beatles),3482,0.05803333333333333,0.0009672222222222222
2021-01-15,15/01/2021,Roll Over Beethoven     2009 (The Beatles),4643,0.07738333333333333,0.0012897222222222223
2021-01-15,15/01/2021,Shot In The Dark (AC/DC),3947,0.06578333333333333,0.001096388888888889
2021-01-15,15/01/2021,Dog Eat Dog (AC/DC),7035,0.11725,0.0019541666666666666
2021-01-15,15/01/2021,If You Want Blood (You've Got It) (AC/DC),5061,0.08435,0.0014058333333333332
